,0,1
4762,diva,17
4763,drinker,17
4764,duvet,17
4765,e-f,17
4766,east,17
4767,economic,17
4768,election,17
4769,essentialism,17
4770,exhibition,17
4771,experimenter,17
4772,fairness,17
4773,faux,17
4774,felting,17
4775,firearm,17
4776,fitter,17
4777,fleck,17
4778,formaldehyde,17
4779,fox,17
4780,freehand,17
4781,gameplay,17
4782,gauntlet,17
4783,gripe,17
4784,grosgrain,17
4785,guayabera,17
4786,handmade,17
4787,harvest,17
4788,hazelnut,17
4789,head-to-toe,17
4790,headset,17
4791,hip-length,17
4792,hipline,17
4793,humanity,17
4794,in-between,17
4795,incident,17
4796,inquiry,17
4797,labdanum,17
4798,legwear,17
4799,listening,17
4800,lookbook,17
4801,lotus,17
4802,mama,17
4803,masterclass,17
4804,mid,17
4805,mid-back,17
4806,mindfulness,17
4807,motive,17
4808,moto,17
4809,murder,17
4810,niqab,17
4811,nonprofit,17
4812,offense,17
4813,on-point,17
4814,oriental,17
4815,outseam,17
4816,outwear,17
4817,paralysis,17
4818,passing,17
4819,pedestal,17
4820,penalty,17
4821,photoshoot,17
4822,physicality,17
4823,pinnacle,17
4824,pompom,17
4825,ponchos,17
4826,puzzle,17
4827,radiator,17
4828,radio,17
4829,ramp,17
4830,rave,17
4831,recession,17
4832,redhead,17
4833,retirement,17
4834,salmon,17
4835,scraper,17
4836,scroll,17
4837,sender,17
4838,shelter,17
4839,shirttail,17
4840,ski,17
4841,slant,17
4842,slate,17
4843,slicker,17
4844,something,17
4845,spare,17
4846,spectator,17
4847,speedo,17
4848,striping,17
4849,subset,17
4850,suicide,17
4851,suitability,17
4852,sunburn,17
4853,superiority,17
4854,suunto,17
4855,tangerine,17
4856,tat,17
4857,tattersall,17
4858,tattooing,17
4859,textbook,17
4860,thinker,17
4861,tinting,17
4862,toile,17
4863,toolkit,17
4864,toque,17
4865,triumph,17
4866,tweak,17
4867,underfoot,17
4868,walker,17
4869,watch/,17
4870,wayside,17
4871,wedgie,17
4872,welcome,17
4873,wintertime,17
4874,youthfulness,17
4875,yuppie,17
4876,zigzag,17
4877,3d,16
4878,Con,16
4879,Save,16
4880,a-h,16
4881,aircraft,16
4882,anecdote,16
4883,arc,16
4884,awning,16
4885,barometer,16
4886,billionaire,16
4887,blending,16
4888,boarding,16
4889,botanical,16
4890,bowler,16
4891,bronzer,16
4892,brunt,16
4893,burnout,16
4894,caftan,16
4895,calcium,16
4896,cardholder,16
4897,chestnut,16
4898,cockade,16
4899,constraint,16
4900,continent,16
4901,contractor,16
4902,cortisol,16
4903,crafter,16
4904,curvature,16
4905,cuteness,16
4906,dawn,16
4907,delicacy,16
4908,devil,16
4909,diagnosis,16
4910,earbud,16
4911,edginess,16
4912,essay,16
4913,fixture,16
4914,fleet,16
4915,flip,16
4916,footstep,16
4917,four,16
4918,friendliness,16
4919,generosity,16
4920,going,16
4921,habitat,16
4922,hand-in-hand,16
4923,hd,16
4924,heir,16
4925,hopsack,16
4926,how,16
4927,hurdle,16
4928,impairment,16
4929,ios,16
4930,jacquard,16
4931,jungle,16
4932,jute,16
4933,keratin,16
4934,knack,16
4935,lieu,16
4936,loft,16
4937,magenta,16
4938,maid,16
4939,mercy,16
4940,micro-goal,16
4941,multivitamin,16
4942,negativity,16
4943,nuance,16
4944,oasis,16
4945,occupant,16
4946,onion,16
4947,opera,16
4948,optional,16
4949,outdoorsman,16
4950,pan,16
4951,particular,16
4952,patron,16
4953,persistence,16
4954,polypropylene,16
4955,pop-up,16
4956,prep,16
4957,pressing,16
4958,preview,16
4959,pronator,16
4960,prop,16
4961,proposition,16
4962,protectant,16
4963,receiver,16
4964,recipient,16
4965,remark,16
4966,retainer,16
4967,retinoid,16
4968,rubbing,16
4969,saddlebag,16
4970,sauna,16
4971,savior,16
4972,scentbird,16
4973,selling,16
4974,seminar,16
4975,slang,16
4976,slavery,16
4977,smooth,16
4978,snorkeling,16
4979,socket,16
4980,soot,16
4981,spaghetti,16
4982,stair,16
4983,stylishness,16
4984,swag,16
4985,t9,16
4986,thermometer,16
4987,thigh-length,16
4988,tick,16
4989,toast,16
4990,transaction,16
4991,trilogy,16
4992,turtle,16
4993,vicinity,16
4994,vitality,16
4995,wearability,16
4996,whole-cut,16
4997,wi-fi,16
4998,1860,15
4999,abbreviation,15
5000,abdomen,15
5001,ache,15
5002,acre,15
5003,activation,15
5004,adaptation,15
5005,ado,15
5006,agave,15
5007,amateur,15
5008,ambroxan,15
5009,amulet,15
5010,anticipation,15
5011,antiquity,15
5012,arthritis,15
5013,ashe,15
5014,asthma,15
5015,athleticism,15
5016,babe,15
5017,birch,15
5018,blaze,15
5019,bloomer,15
5020,brassiere,15
5021,breaking,15
5022,bright,15
5023,byproduct,15
5024,carving,15
5025,churidar,15
5026,clearance,15
5027,completion,15
5028,conversion,15
5029,cooling,15
5030,counterfeit,15
5031,coverlet,15
5032,crew-neck,15
5033,curb,15
5034,daylight,15
5035,defeat,15
5036,dhoti,15
5037,dupioni,15
5038,e-commerce,15
5039,eating,15
5040,empowerment,15
5041,euro,15
5042,fanatic,15
5043,fist,15
5044,flaking,15
5045,flyaway,15
5046,forecast,15
5047,founding,15
5048,gamekeeper,15
5049,giving,15
5050,glitch,15
5051,grandma,15
5052,grandson,15
5053,guitar,15
5054,handlebar,15
5055,hemstitching,15
5056,high-maintenance,15
5057,highland,15
5058,hometown,15
5059,horseman,15
5060,impulse,15
5061,iphone,15
5062,jumping,15
5063,lamp,15
5064,metallic,15
5065,microbead,15
5066,mid-1800,15
5067,module,15
5068,monarch,15
5069,monsoon,15
5070,mortgage,15
5071,mothball,15
5072,newborn,15
5073,ointment,15
5074,olfactory,15
5075,panic,15
5076,pansy,15
5077,parfum,15
5078,petroleum,15
5079,pinafore,15
5080,pit,15
5081,planner,15
5082,pointing,15
5083,pregnancy,15
5084,prejudice,15
5085,prescription,15
5086,proponent,15
5087,puncture,15
5088,quadrant,15
5089,radiation,15
5090,rant,15
5091,readiness,15
5092,refreshment,15
5093,respondent,15
5094,rigor,15
5095,rite,15
5096,rosebud,15
5097,roughness,15
5098,s3,15
5099,scottevest,15
5100,seaside,15
5101,self-worth,15
5102,semicolon,15
5103,serge,15
5104,sew,15
5105,sexuality,15
5106,shaker,15
5107,sharara,15
5108,shearing,15
5109,shimmer,15
5110,slowdown,15
5111,snapshot,15
5112,spiral,15
5113,spreadsheet,15
5114,stamping,15
5115,steak,15
5116,stimulus,15
5117,surge,15
5118,swab,15
5119,swelling,15
5120,syrup,15
5121,tandem,15
5122,tapering,15
5123,tapping,15
5124,teal,15
5125,teardrop,15
5126,tee-shirt,15
5127,throwback,15
5128,tinge,15
5129,toffee,15
5130,top-grain,15
5131,trader,15
5132,transcriber,15
5133,transit,15
5134,translator,15
5135,trinket,15
5136,twirl,15
5137,underpant,15
5138,universe,15
5139,upfront,15
5140,usd,15
5141,variance,15
5142,want,15
5143,wet,15
5144,wicking,15
5145,woollen,15
5146,wrench,15
5147,wrinkle-resistant,15
5148,yourself,15
5149,14k,14
5150,1st,14
5151,academia,14
5152,academic,14
5153,accountant,14
5154,accouterment,14
5155,ace,14
5156,add-on,14
5157,adversity,14
5158,afterthought,14
5159,ageing,14
5160,archaeologist,14
5161,attendance,14
5162,bathtub,14
5163,bauble,14
5164,beaded,14
5165,bioplast,14
5166,brandy,14
5167,breakthrough,14
5168,bro,14
5169,bulkiness,14
5170,canal,14
5171,carpenter,14
5172,catnip,14
5173,chapel,14
5174,chassis,14
5175,checkup,14
5176,chemist,14
5177,classmate,14
5178,cliche,14
5179,cliff,14
5180,clipping,14
5181,closeness,14
5182,coding,14
5183,commuting,14
5184,conundrum,14
5185,courtroom,14
5186,creep,14
5187,critique,14
5188,debutante,14
5189,decadence,14
5190,dehydration,14
5191,diagonal,14
5192,diamante,14
5193,diligence,14
5194,dime,14
5195,drum,14
5196,duplicate,14
5197,electrician,14
5198,enforcement,14
5199,err,14
5200,examination,14
5201,exertion,14
5202,fail,14
5203,faint,14
5204,fare,14
5205,flapper,14
5206,footage,14
5207,formulation,14
5208,freckle,14
5209,fringing,14
5210,fuchsia,14
5211,functioning,14
5212,g-string,14
5213,gamut,14
5214,glittery,14
5215,goatskin,14
5216,godsend,14
5217,grandparent,14
5218,graph,14
5219,gsm,14
5220,hangover,14
5221,hashtag,14
5222,hay,14
5223,hog,14
5224,honeycomb,14
5225,housing,14
5226,hr,14
5227,huarache,14
5228,inactivity,14
5229,inclination,14
5230,inconsistency,14
5231,infant,14
5232,ingenuity,14
5233,inspo,14
5234,jazz,14
5235,jojoba,14
5236,junction,14
5237,jury,14
5238,keeping,14
5239,kilometer,14
5240,kurtis,14
5241,leak,14
5242,logger,14
5243,lyocell,14
5244,mammal,14
5245,mansion,14
5246,maxis,14
5247,mending,14
5248,merit,14
5249,microwave,14
5250,midst,14
5251,misuse,14
5252,mobile,14
5253,nine,14
5254,nitty-gritty,14
5255,onset,14
5256,outlaw,14
5257,outliner,14
5258,over,14
5259,overload,14
5260,overshirt,14
5261,oxide,14
5262,pal,14
5263,palate,14
5264,parrot,14
5265,pastime,14
5266,pdf,14
5267,pedigree,14
5268,persuasion,14
5269,pigtail,14
5270,playground,14
5271,podcasting,14
5272,poet,14
5273,poverty,14
5274,prison,14
5275,propensity,14
5276,pulling,14
5277,pundit,14
5278,radiance,14
5279,realism,14
5280,regatta,14
5281,rowing,14
5282,saltwater,14
5283,scout,14
5284,scrolling,14
5285,shut,14
5286,silence,14
5287,silicon,14
5288,single,14
5289,skyline,14
5290,slim-fitting,14
5291,slimming,14
5292,spider,14
5293,spite,14
5294,spritz,14
5295,squad,14
5296,squirt,14
5297,stamina,14
5298,statement-making,14
5299,step-by-step,14
5300,stretcher,14
5301,stuffing,14
5302,suppleness,14
5303,terminal,14
5304,three-quarter,14
5305,tiege,14
5306,timeframe,14
5307,tip-top,14
5308,tropic,14
5309,trousseau,14
5310,tungsten,14
5311,undershort,14
5312,underwater,14
5313,undie,14
5314,username,14
5315,venom,14
5316,vetiver,14
5317,vineyard,14
5318,vlogger,14
5319,vodka,14
5320,wallpaper,14
5321,whip,14
5322,whisky,14
5323,woe,14
5324,womenswear,14
5325,100,13
5326,10x,13
5327,1840,13
5328,1920,13
5329,5th,13
5330,a*men,13
5331,abrasive,13
5332,acceptance,13
5333,affiliate,13
5334,ammunition,13
5335,ankle-length,13
5336,athleticwear,13
5337,backyard,13
5338,batwing,13
5339,beatnik,13
5340,beef,13
5341,bell-bottom,13
5342,biotin,13
5343,biscuit,13
5344,bliss,13
5345,blogging,13
5346,blouson,13
5347,boar,13
5348,bombshell,13
5349,bonding,13
5350,bound,13
5351,brewer,13
5352,button-downs,13
5353,caliber,13
5354,calm,13
5355,capsule,13
5356,carrot,13
5357,caterpillar,13
5358,ceramic,13
5359,changer,13
5360,chemotherapy,13
5361,choosing,13
5362,clerk,13
5363,collectible,13
5364,commando,13
5365,cordovan,13
5366,cordwainer,13
5367,corn,13
5368,cornstarch,13
5369,crispiness,13
5370,crossbody,13
5371,cubicle,13
5372,deal-breaker,13
5373,deficit,13
5374,dependability,13
5375,desirability,13
5376,dessert,13
5377,detector,13
5378,differentiation,13
5379,disk,13
5380,disruption,13
5381,downpour,13
5382,drainage,13
5383,dry-cleaning,13
5384,eczema,13
5385,edit,13
5386,educator,13
5387,embodiment,13
5388,emollient,13
5389,emoticon,13
5390,endorsement,13
5391,evaporation,13
5392,extractor,13
5393,faculty,13
5394,fascinator,13
5395,fill,13
5396,fireplace,13
5397,fluidity,13
5398,formatting,13
5399,fraternity,13
5400,freak,13
5401,galore,13
5402,gangster,13
5403,genital,13
5404,gizmo,13
5405,golfing,13
5406,gradation,13
5407,grandpa,13
5408,grave,13
5409,grief,13
5410,groomsman,13
5411,guesswork,13
5412,harness,13
5413,heroine,13
5414,import,13
5415,incorporation,13
5416,interference,13
5417,investigator,13
5418,invite,13
5419,jab,13
5420,junkie,13
5421,juxtaposition,13
5422,keyhole,13
5423,latch,13
5424,leftover,13
5425,liar,13
5426,malfunction,13
5427,marble,13
5428,marvel,13
5429,memo,13
5430,mid-length,13
5431,mischief,13
5432,misunderstanding,13
5433,monomer,13
5434,moral,13
5435,mushroom,13
5436,neatness,13
5437,negligee,13
5438,nest,13
5439,newbie,13
5440,nonsense,13
5441,oak,13
5442,occurrence,13
5443,offspring,13
5444,omega,13
5445,on,13
5446,orchid,13
5447,organiser,13
5448,ornamentation,13
5449,orthotic,13
5450,overhaul,13
5451,p,13
5452,passenger,13
5453,pelt,13
5454,pine,13
5455,plain,13
5456,portrayal,13
5457,potion,13
5458,precedent,13
5459,prime,13
5460,prisoner,13
5461,pronunciation,13
5462,publicist,13
5463,punishment,13
5464,puppy,13
5465,queue,13
5466,raglan,13
5467,register,13
5468,regrowth,13
5469,repeating,13
5470,reptile,13
5471,ringlet,13
5472,rmrs40,13
5473,rosacea,13
5474,rumor,13
5475,san,13
5476,senior,13
5477,seriousness,13
5478,servant,13
5479,sharing,13
5480,sip,13
5481,soaking,13
5482,soundtrack,13
5483,spoolie,13
5484,spotify,13
5485,standby,13
5486,steroid,13
5487,sub-dial,13
5488,sugaring,13
5489,surplus,13
5490,survey-taker,13
5491,tenet,13
5492,threshold,13
5493,throne,13
5494,to-do,13
5495,torch,13
5496,tragedy,13
5497,two-button,13
5498,unevenness,13
5499,v-neckline,13
5500,void,13
5501,volleyball,13
5502,walnut,13
5503,wearable,13
5504,wellie,13
5505,whack,13
5506,whatever,13
5507,whiteness,13
5508,woolen,13
5509,year-round,13
5510,19th,12
5511,INFOGRAPHIC,12
5512,a-d,12
5513,a-l,12
5514,a.m.,12
5515,accumulation,12
5516,acne-prone,12
5517,add,12
5518,aldehyde,12
5519,ant+,12
5520,appliance,12
5521,automobile,12
5522,avocado,12
5523,awkwardness,12
5524,baguette,12
5525,balmoral,12
5526,bandhgala,12
5527,bane,12
5528,banter,12
5529,behalf,12
5530,bifold,12
5531,billion,12
5532,billow,12
5533,birdseye,12
5534,blasting,12
5535,bloke,12
5536,blueprint,12
5537,boardshort,12
5538,bog,12
5539,bomb,12
5540,boomer,12
5541,booze,12
5542,boyshort,12
5543,bridegroom,12
5544,businesswoman,12
5545,cad,12
5546,camaraderie,12
5547,carcinogen,12
5548,cardi,12
5549,chappal,12
5550,chord,12
5551,claw,12
5552,clientele,12
5553,cloche,12
5554,clothesline,12
5555,colorfastness,12
5556,communicator,12
5557,compassion,12
5558,complete,12
5559,confrontation,12
5560,constant,12
5561,consumerism,12
5562,controller,12
5563,convert,12
5564,conviction,12
5565,cook,12
5566,county,12
5567,couturier,12
5568,cross-training,12
5569,crossover,12
5570,crus,12
5571,crust,12
5572,dairy,12
5573,dampness,12
5574,daypack,12
5575,decide,12
5576,denote,12
5577,detraining,12
5578,diabetes,12
5579,distillation,12
5580,divide,12
5581,drip,12
5582,eggplant,12
5583,emission,12
5584,eucalyptus,12
5585,expenditure,12
5586,exploitation,12
5587,export,12
5588,extender,12
5589,extraversion,12
5590,exuberance,12
5591,eyesore,12
5592,f,12
5593,face-to-face,12
5594,filming,12
5595,flex,12
5596,float,12
5597,flywheel,12
5598,footing,12
5599,fore,12
5600,fountain,12
5601,galaxy,12
5602,get-go,12
5603,ghillie,12
5604,gimmick,12
5605,google,12
5606,grater,12
5607,gust,12
5608,hackle,12
5609,half-moon,12
5610,heater,12
5611,heaviness,12
5612,helper,12
5613,hemisphere,12
5614,holster,12
5615,humour,12
5616,hunger,12
5617,incarnation,12
5618,installation,12
5619,insult,12
5620,intuition,12
5621,jade,12
5622,jealousy,12
5623,jug,12
5624,keepsake,12
5625,knickerbocker,12
5626,lacquer,12
5627,leakage,12
5628,learner,12
5629,lecturer,12
5630,lemongrass,12
5631,liability,12
5632,liberation,12
5633,lifeguard,12
5634,lineage,12
5635,liquor,12
5636,loose,12
5637,lubrication,12
5638,lumberjack,12
5639,m.,12
5640,mankind,12
5641,markup,12
5642,marshmallow,12
5643,maternity,12
5644,maven,12
5645,midfoot,12
5646,minefield,12
5647,missile,12
5648,mole,12
5649,muffler,12
5650,narrative,12
5651,networking,12
5652,neuron,12
5653,nip,12
5654,no-show,12
5655,nonchalance,12
5656,nozzle,12
5657,oakmoss,12
5658,oclock,12
5659,off-the-shoulder,12
5660,operator,12
5661,originality,12
5662,paperwork,12
5663,pasta,12
5664,peg,12
5665,physicist,12
5666,pickpocket,12
5667,playzoom,12
5668,podiatrist,12
5669,polka,12
5670,prayer,12
5671,precursor,12
5672,prerequisite,12
5673,prewashing,12
5674,priest,12
5675,protocol,12
5676,pupil,12
5677,rainstorm,12
5678,rap,12
5679,rationing,12
5680,regeneration,12
5681,renewal,12
5682,rind,12
5683,roadblock,12
5684,rub,12
5685,rung,12
5686,samsung,12
5687,sanctuary,12
5688,sap,12
5689,scandal,12
5690,screening,12
5691,sealant,12
5692,self-control,12
5693,self-help,12
5694,sequel,12
5695,shake,12
5696,shirtsleeve,12
5697,shrinking,12
5698,sigh,12
5699,skein,12
5700,skillset,12
5701,snowboarding,12
5702,soak,12
5703,soup,12
5704,souvenir,12
5705,speck,12
5706,spinach,12
5707,splitting,12
5708,squeeze,12
5709,src,12
5710,stare,12
5711,steal,12
5712,steampunk,12
5713,stout,12
5714,subcontinent,12
5715,subsidiary,12
5716,suburb,12
5717,super,12
5718,surfboard,12
5719,surplice,12
5720,survivor,12
5721,sweatsuit,12
5722,syncing,12
5723,tabard,12
5724,tendril,12
5725,terrace,12
5726,thirty,12
5727,thrifting,12
5728,tie-up,12
5729,tightening,12
5730,toga,12
5731,tomb,12
5732,topsider,12
5733,topstitching,12
5734,topwear,12
5735,transmission,12
5736,trauma,12
5737,trekking,12
5738,trolley,12
5739,trucker,12
5740,turkey,12
5741,turner,12
5742,unicorn,12
5743,union,12
5744,upheaval,12
5745,valentine,12
5746,voyage,12
5747,wildlife,12
5748,wireless,12
5749,witness,12
5750,wreath,12
5751,1200,11
5752,@lostinlovephotography,11
5753,Bacteria,11
5754,acquisition,11
5755,admirer,11
5756,adoption,11
5757,adrenaline,11
5758,alien,11
5759,allergen,11
5760,ambassador,11
5761,amusement,11
5762,analogy,11
5763,antibiotic,11
5764,artistry,11
5765,atm,11
5766,atom,11
5767,aunt,11
5768,autopilot,11
5769,baking,11
5770,ballgown,11
5771,ballpoint,11
5772,bankruptcy,11
5773,blackberry,11
5774,blow-dryer,11
5775,bodycon,11
5776,borax,11
5777,brainer,11
5778,bride-to-be,11
5779,builder,11
5780,businessperson,11
5781,cadet,11
5782,catsuit,11
5783,cave,11
5784,chamois,11
5785,cholesterol,11
5786,cinch,11
5787,cleanse,11
5788,clip-in,11
5789,clubmaster,11
5790,coal,11
5791,coloration,11
5792,colorblindness,11
5793,comprehension,11
5794,continuity,11
5795,contouring,11
5796,converter,11
5797,cooker,11
5798,cortex,11
5799,cosplay,11
5800,cough,11
5801,creative,11
5802,crossing,11
5803,crowd-pleaser,11
5804,curator,11
5805,curry,11
5806,cypress,11
5807,daring,11
5808,darling,11
5809,data,11
5810,decay,11
5811,devotion,11
5812,disability,11
5813,divot,11
5814,dollop,11
5815,duke,11
5816,editorial,11
5817,emptor,11
5818,esthetician,11
5819,eternity,11
5820,ethic,11
5821,exit,11
5822,fairway,11
5823,fever,11
5824,fiance,11
5825,flirter,11
5826,fluoride,11
5827,flyer,11
5828,ft,11
5829,game-changer,11
5830,globalization,11
5831,goody,11
5832,granddad,11
5833,greatcoat,11
5834,gutter,11
5835,happening,11
5836,hatpin,11
5837,headspace,11
5838,hexagon,11
5839,hobo,11
5840,humankind,11
5841,impediment,11
5842,inability,11
5843,incision,11
5844,investigation,11
5845,invoice,11
5846,irritant,11
5847,jock,11
5848,kettle,11
5849,knapsack,11
5850,laggard,11
5851,layman,11
5852,likeability,11
5853,lizard,11
5854,locker,11
5855,long-lasting,11
5856,lustre,11
5857,mallet,11
5858,manboxe,11
5859,mandala,11
5860,maneuver,11
5861,mannerism,11
5862,martini,11
5863,mauve,11
5864,medium-length,11
5865,mid-layer,11
5866,monkey,11
5867,monotony,11
5868,mortality,11
5869,mummy,11
5870,namesake,11
5871,neckpiece,11
5872,nighttime,11
5873,no-one,11
5874,noble,11
5875,non-issue,11
5876,nuisance,11
5877,origami,11
5878,orthodontist,11
5879,oscillator,11
5880,outlier,11
5881,overtime,11
5882,oxidation,11
5883,paddle,11
5884,paperweight,11
5885,patchiness,11
5886,perseverance,11
5887,personalization,11
5888,petitgrain,11
5889,ph,11
5890,philanthropist,11
5891,phoenix,11
5892,picot,11
5893,pip,11
5894,pitfall,11
5895,pizazz,11
5896,poolside,11
5897,portability,11
5898,predator,11
5899,proceed,11
5900,programmer,11
5901,proposal,11
5902,purchasing,11
5903,putt,11
5904,quadricep,11
5905,quarantine,11
5906,ranch,11
5907,ranger,11
5908,raspberry,11
5909,recap,11
5910,refrigerator,11
5911,rendition,11
5912,rent,11
5913,responsiveness,11
5914,revenge,11
5915,revision,11
5916,rfid,11
5917,rhodium,11
5918,ribbed,11
5919,risk-taking,11
5920,rockabilly,11
5921,ruff,11
5922,saint,11
5923,salad,11
5924,scan,11
5925,schoolboy,11
5926,seamline,11
5927,self-defense,11
5928,semblance,11
5929,serviceman,11
5930,shirtfront,11
5931,side-part,11
5932,sk8-hi,11
5933,sluggishness,11
5934,snowfall,11
5935,sonnet,11
5936,starlet,11
5937,stressor,11
5938,sway,11
5939,sweetheart,11
5940,t-bar,11
5941,tabletop,11
5942,taboo,11
5943,taker,11
5944,tarnish,11
5945,tendon,11
5946,terrycloth,11
5947,testament,11
5948,thorn,11
5949,ticexercise,11
5950,tonight,11
5951,toothpick,11
5952,topknot,11
5953,trapezoid,11
5954,tricot,11
5955,trove,11
5956,urgency,11
5957,utensil,11
5958,va,11
5959,vacuuming,11
